rcv	1705.681	S	0	0	0
snd	1710.929	SA	0	0	1
rcv	1715.302	A	1	0	1
rcv	1722.014	D	1	50	1
snd	1731.682	A	1	0	51
rcv	1736.612	D	51	50	1
snd	1745.506	A	1	0	101
rcv	1749.854	D	151	50	1
snd	1754.709	A	1	0	101
rcv	1759.012	D	201	50	1
snd	1763.231	A	1	0	101
rcv	1768.327	D	251	50	1
snd	1772.828	A	1	0	101
rcv	1777.013	D	301	50	1
snd	1781.072	A	1	0	101
rcv	1785.294	D	351	50	1
snd	1789.679	A	1	0	101
rcv	1793.969	D	401	50	1
snd	1798.470	A	1	0	101
rcv	1802.769	D	451	50	1
snd	1806.871	A	1	0	101
rcv	1810.823	D	501	50	1
snd	1815.175	A	1	0	101
rcv	1819.451	D	1	50	1
rcv	1823.864	D	51	50	1
rcv	1828.645	D	601	50	1
snd	1833.252	A	1	0	101
rcv	1837.438	D	101	50	1
snd	1863.066	A	1	0	551
rcv	1867.212	D	101	50	1
rcv	1871.496	D	101	50	1
rcv	1875.913	D	651	50	1
snd	1880.326	A	1	0	551
rcv	1884.394	D	701	50	1
snd	1888.598	A	1	0	551
rcv	1892.955	D	751	50	1
snd	1897.307	A	1	0	551
rcv	1901.460	D	801	50	1
snd	1905.958	A	1	0	551
rcv	1910.208	D	851	50	1
snd	1914.737	A	1	0	551
rcv	1919.179	D	901	50	1
snd	1923.519	A	1	0	551
rcv	1927.616	D	1001	50	1
snd	1931.873	A	1	0	551
rcv	1936.010	D	1051	50	1
snd	1940.248	A	1	0	551
rcv	1944.416	D	551	50	1
snd	1962.439	A	1	0	951
rcv	1966.540	D	551	50	1
rcv	1970.947	D	551	50	1
rcv	1975.097	D	1101	50	1
snd	1979.242	A	1	0	951
rcv	1983.453	D	1151	50	1
snd	1988.163	A	1	0	951
rcv	1992.642	D	1251	50	1
snd	1997.061	A	1	0	951
rcv	2001.578	D	1301	50	1
snd	2005.819	A	1	0	951
rcv	2009.890	D	1351	50	1
snd	2014.617	A	1	0	951
rcv	2018.799	D	1401	50	1
snd	2023.307	A	1	0	951
rcv	2027.586	D	1451	50	1
snd	2032.149	A	1	0	951
rcv	2036.791	D	951	50	1
snd	2058.379	A	1	0	1201
rcv	2063.682	D	951	50	1
rcv	2068.714	D	951	50	1
rcv	2073.763	D	1501	50	1
snd	2079.474	A	1	0	1201
rcv	2086.923	D	1551	50	1
snd	2092.950	A	1	0	1201
rcv	2098.789	D	1601	50	1
snd	2104.515	A	1	0	1201
rcv	2109.469	D	1651	50	1
snd	2113.992	A	1	0	1201
rcv	2118.833	D	1701	50	1
snd	2123.936	A	1	0	1201
rcv	2128.976	D	1201	50	1
snd	2167.245	A	1	0	1701
rcv	2172.865	D	1201	50	1
rcv	2176.998	D	1201	50	1
rcv	2181.568	D	1751	50	1
snd	2186.779	A	1	0	1701
rcv	2191.245	D	1801	50	1
snd	2196.083	A	1	0	1701
rcv	2200.612	D	1851	50	1
snd	2205.842	A	1	0	1701
rcv	2210.219	D	1901	50	1
snd	2214.933	A	1	0	1701
rcv	2221.033	D	1951	50	1
snd	2226.137	A	1	0	1701
rcv	2231.396	D	2001	50	1
snd	2237.380	A	1	0	1701
rcv	2242.531	D	2101	50	1
snd	2247.462	A	1	0	1701
rcv	2253.348	D	2151	50	1
snd	2258.394	A	1	0	1701
rcv	2263.317	D	2201	50	1
snd	2271.255	A	1	0	1701
rcv	2276.685	D	1701	50	1
snd	2287.710	A	1	0	1751
rcv	2295.024	D	1701	50	1
rcv	2303.241	D	2251	50	1
snd	2310.363	A	1	0	1751
rcv	2315.311	D	1751	50	1
snd	2325.459	A	1	0	1801
