rcv	9130.290	S	0	0	0
snd	9142.008	SA	0	0	1
rcv	9147.110	A	1	0	1
rcv	9155.067	D	1	50	1
snd	9163.979	A	1	0	51
rcv	9168.615	D	51	50	1
snd	9173.874	A	1	0	101
rcv	9177.463	D	151	50	1
snd	9181.798	A	1	0	101
rcv	9185.884	D	201	50	1
snd	9190.091	A	1	0	101
rcv	9194.327	D	251	50	1
snd	9198.731	A	1	0	101
rcv	9203.161	D	301	50	1
snd	9207.767	A	1	0	101
rcv	9212.227	D	351	50	1
snd	9216.420	A	1	0	101
rcv	9220.717	D	401	50	1
snd	9225.292	A	1	0	101
rcv	9229.852	D	451	50	1
snd	9234.449	A	1	0	101
rcv	9239.348	D	501	50	1
snd	9244.024	A	1	0	101
rcv	9248.357	D	551	50	1
snd	9252.632	A	1	0	101
rcv	9256.720	D	101	50	1
snd	9290.536	A	1	0	551
rcv	9294.667	D	101	50	1
rcv	9298.856	D	651	50	1
snd	9303.152	A	1	0	551
rcv	9307.383	D	701	50	1
snd	9311.780	A	1	0	551
rcv	9316.025	D	751	50	1
snd	9320.457	A	1	0	551
rcv	9324.907	D	801	50	1
snd	9329.237	A	1	0	551
rcv	9333.594	D	851	50	1
snd	9338.101	A	1	0	551
rcv	9342.422	D	901	50	1
snd	9346.729	A	1	0	551
rcv	9351.665	D	951	50	1
snd	9355.906	A	1	0	551
rcv	9360.542	D	1001	50	1
snd	9365.052	A	1	0	551
rcv	9369.838	D	1051	50	1
snd	9374.854	A	1	0	551
rcv	9386.067	D	551	50	1
snd	9395.939	A	1	0	601
rcv	9401.284	D	1101	50	1
snd	9406.654	A	1	0	601
rcv	9427.585	D	601	50	1
snd	9436.230	A	1	0	651
rcv	9440.873	D	1151	50	1
snd	9445.344	A	1	0	651
rcv	9466.065	D	651	50	1
snd	9471.370	A	1	0	701
rcv	9475.541	D	1201	50	1
snd	9480.712	A	1	0	701
rcv	9501.521	D	701	50	1
snd	9511.443	A	1	0	751
rcv	9541.521	D	751	50	1
snd	9546.835	A	1	0	801
rcv	9551.428	D	1301	50	1
snd	9555.625	A	1	0	801
rcv	9577.522	D	801	50	1
snd	9587.809	A	1	0	851
rcv	9593.056	D	1351	50	1
snd	9597.941	A	1	0	851
rcv	9619.028	D	851	50	1
snd	9628.019	A	1	0	901
rcv	9632.487	D	1401	50	1
snd	9636.799	A	1	0	901
rcv	9657.603	D	901	50	1
snd	9665.933	A	1	0	951
rcv	9670.557	D	1451	50	1
snd	9676.571	A	1	0	951
rcv	9696.522	D	951	50	1
snd	9702.606	A	1	0	1001
rcv	9707.378	D	1501	50	1
snd	9712.126	A	1	0	1001
rcv	9733.096	D	1001	50	1
snd	9741.274	A	1	0	1051
rcv	9745.498	D	1551	50	1
snd	9749.759	A	1	0	1051
rcv	9770.497	D	1051	50	1
snd	9778.963	A	1	0	1101
rcv	9783.368	D	1601	50	1
snd	9787.644	A	1	0	1101
rcv	9808.596	D	1101	50	1
snd	9814.063	A	1	0	1151
rcv	9818.381	D	1651	50	1
snd	9822.684	A	1	0	1151
rcv	9843.690	D	1151	50	1
snd	9848.932	A	1	0	1201
rcv	9853.250	D	1701	50	1
snd	9857.607	A	1	0	1201
rcv	9879.168	D	1201	50	1
snd	9884.405	A	1	0	1251
rcv	9889.048	D	1751	50	1
