rcv	4227.546	S	0	0	0
snd	4233.460	SA	0	0	1
rcv	4237.769	A	1	0	1
rcv	4242.484	D	1	50	1
snd	4248.429	A	1	0	51
rcv	4253.188	D	51	50	1
snd	4258.900	A	1	0	101
rcv	4263.835	D	151	50	1
snd	4269.623	A	1	0	101
rcv	4273.957	D	201	50	1
snd	4278.052	A	1	0	101
rcv	4282.472	D	251	50	1
snd	4286.552	A	1	0	101
rcv	4290.725	D	301	50	1
snd	4295.331	A	1	0	101
rcv	4299.440	D	351	50	1
snd	4303.911	A	1	0	101
rcv	4308.296	D	401	50	1
snd	4312.894	A	1	0	101
rcv	4317.122	D	451	50	1
snd	4321.421	A	1	0	101
rcv	4325.512	D	501	50	1
snd	4329.751	A	1	0	101
rcv	4333.765	D	551	50	1
snd	4338.057	A	1	0	101
rcv	4404.580	D	101	50	1
snd	4464.677	A	1	0	551
rcv	4471.641	D	651	50	1
snd	4478.252	A	1	0	551
rcv	4484.964	D	701	50	1
snd	4491.545	A	1	0	551
rcv	4495.976	D	751	50	1
snd	4500.621	A	1	0	551
rcv	4504.996	D	801	50	1
snd	4509.218	A	1	0	551
rcv	4513.590	D	851	50	1
snd	4518.081	A	1	0	551
rcv	4522.106	D	901	50	1
snd	4526.280	A	1	0	551
rcv	4530.676	D	951	50	1
snd	4536.202	A	1	0	551
rcv	4541.831	D	1001	50	1
snd	4547.114	A	1	0	551
rcv	4552.901	D	1051	50	1
snd	4558.250	A	1	0	551
rcv	4614.321	D	551	50	1
snd	4636.391	A	1	0	601
rcv	4742.453	D	601	50	1
snd	4755.981	A	1	0	651
rcv	4763.497	D	1151	50	1
snd	4771.286	A	1	0	651
rcv	4862.933	D	651	50	1
snd	4870.300	A	1	0	701
rcv	4876.250	D	1201	50	1
snd	4884.233	A	1	0	701
rcv	4976.147	D	701	50	1
snd	4985.878	A	1	0	751
rcv	4990.387	D	1251	50	1
snd	4995.091	A	1	0	751
rcv	5091.088	D	751	50	1
snd	5100.665	A	1	0	801
rcv	5208.050	D	801	50	1
snd	5240.311	A	1	0	851
rcv	5253.348	D	1351	50	1
snd	5260.165	A	1	0	851
rcv	5347.872	D	851	50	1
snd	5357.357	A	1	0	901
rcv	5363.369	D	1401	50	1
snd	5374.174	A	1	0	901
rcv	5463.086	D	901	50	1
snd	5475.376	A	1	0	951
rcv	5485.314	D	1451	50	1
snd	5492.155	A	1	0	951
rcv	5585.722	D	951	50	1
snd	5591.968	A	1	0	1001
