rcv	5807.773	S	0	0	0
snd	5818.625	SA	0	0	1
rcv	5828.772	A	1	0	1
rcv	5839.425	D	1	50	1
snd	5850.556	A	1	0	51
rcv	5858.119	D	51	50	1
snd	5874.104	A	1	0	101
rcv	5882.046	D	151	50	1
snd	5889.324	A	1	0	101
rcv	5896.777	D	201	50	1
snd	5904.268	A	1	0	101
rcv	5911.752	D	251	50	1
snd	5921.189	A	1	0	101
rcv	5929.486	D	301	50	1
snd	5936.639	A	1	0	101
rcv	5945.817	D	351	50	1
snd	5953.944	A	1	0	101
rcv	5962.042	D	401	50	1
snd	5970.320	A	1	0	101
rcv	5977.788	D	451	50	1
snd	5985.688	A	1	0	101
rcv	5994.004	D	501	50	1
snd	6000.901	A	1	0	101
rcv	6008.299	D	551	50	1
snd	6015.653	A	1	0	101
rcv	6058.728	D	101	50	1
snd	6111.727	A	1	0	551
rcv	6119.215	D	651	50	1
snd	6126.427	A	1	0	551
rcv	6133.780	D	701	50	1
snd	6140.829	A	1	0	551
rcv	6148.281	D	751	50	1
snd	6156.265	A	1	0	551
rcv	6163.681	D	801	50	1
snd	6171.269	A	1	0	551
rcv	6180.088	D	851	50	1
snd	6187.605	A	1	0	551
rcv	6195.760	D	901	50	1
snd	6203.260	A	1	0	551
rcv	6211.747	D	951	50	1
snd	6219.702	A	1	0	551
rcv	6228.380	D	1001	50	1
snd	6236.353	A	1	0	551
rcv	6244.051	D	1051	50	1
snd	6255.494	A	1	0	551
rcv	6314.219	D	551	50	1
snd	6330.227	A	1	0	601
rcv	6417.113	D	601	50	1
snd	6426.916	A	1	0	651
rcv	6446.376	D	1151	50	1
snd	6454.064	A	1	0	651
rcv	6526.450	D	651	50	1
snd	6536.201	A	1	0	701
rcv	6548.891	D	1201	50	1
snd	6556.949	A	1	0	701
rcv	6628.897	D	701	50	1
snd	6644.848	A	1	0	751
rcv	6652.653	D	1251	50	1
snd	6663.521	A	1	0	751
rcv	6730.540	D	751	50	1
snd	6740.872	A	1	0	801
rcv	6826.309	D	801	50	1
snd	6844.984	A	1	0	851
rcv	6863.777	D	1351	50	1
snd	6872.276	A	1	0	851
rcv	6943.796	D	851	50	1
snd	6955.961	A	1	0	901
rcv	6975.825	D	1401	50	1
snd	6984.717	A	1	0	901
rcv	7055.805	D	901	50	1
snd	7066.227	A	1	0	951
rcv	7074.636	D	1451	50	1
snd	7082.693	A	1	0	951
rcv	7151.711	D	951	50	1
snd	7162.396	A	1	0	1001
rcv	7175.642	D	1501	50	1
snd	7186.595	A	1	0	1001
rcv	7259.431	D	1001	50	1
snd	7275.968	A	1	0	1051
rcv	7290.290	D	1551	50	1
snd	7298.867	A	1	0	1051
rcv	7370.358	D	1051	50	1
snd	7381.764	A	1	0	1101
rcv	7402.458	D	1601	50	1
snd	7410.914	A	1	0	1101
rcv	7483.007	D	1101	50	1
snd	7502.269	A	1	0	1151
rcv	7522.258	D	1651	50	1
snd	7531.357	A	1	0	1151
rcv	7602.325	D	1151	50	1
snd	7612.336	A	1	0	1201
rcv	7626.235	D	1701	50	1
snd	7636.689	A	1	0	1201
rcv	7706.264	D	1201	50	1
snd	7722.687	A	1	0	1251
rcv	7732.334	D	1751	50	1
snd	7741.004	A	1	0	1251
rcv	7810.285	D	1251	50	1
snd	7822.315	A	1	0	1301
rcv	7838.652	D	1801	50	1
snd	7846.997	A	1	0	1301
rcv	7918.611	D	1301	50	1
snd	7928.951	A	1	0	1351
rcv	7936.919	D	1851	50	1
snd	7945.480	A	1	0	1351
rcv	8103.514	D	1351	50	1
snd	8115.942	A	1	0	1401
rcv	8128.632	D	1901	50	1
snd	8137.346	A	1	0	1401
rcv	8208.738	D	1401	50	1
snd	8229.358	A	1	0	1451
rcv	8241.267	D	1951	50	1
snd	8252.702	A	1	0	1451
rcv	8404.098	D	1451	50	1
snd	8429.375	A	1	0	1501
rcv	8444.759	D	2001	50	1
snd	8457.716	A	1	0	1501
rcv	8571.352	D	1501	50	1
snd	8612.883	A	1	0	1551
rcv	8635.542	D	2051	50	1
snd	8650.362	A	1	0	1551
rcv	8706.270	D	1551	50	1
snd	8752.656	A	1	0	1601
rcv	8771.358	D	2101	50	1
snd	8792.992	A	1	0	1601
rcv	8851.378	D	1601	50	1
snd	8867.141	A	1	0	1651
rcv	8879.758	D	2151	50	1
snd	8891.697	A	1	0	1651
rcv	8955.850	D	1651	50	1
snd	8982.593	A	1	0	1701
rcv	8995.803	D	2201	50	1
snd	9010.317	A	1	0	1701
rcv	9075.336	D	1701	50	1
snd	9104.171	A	1	0	1751
rcv	9118.061	D	2251	50	1
snd	9132.720	A	1	0	1751
rcv	9195.265	D	1751	50	1
snd	9217.037	A	1	0	1801
rcv	9297.316	D	1801	50	1
snd	9317.573	A	1	0	1851
rcv	9330.808	D	2351	50	1
snd	9340.129	A	1	0	1851
rcv	9410.838	D	1851	50	1
snd	9431.639	A	1	0	1901
rcv	9444.638	D	2401	50	1
snd	9453.957	A	1	0	1901
rcv	9522.960	D	1901	50	1
snd	9539.037	A	1	0	1951
rcv	9548.350	D	2451	50	1
snd	9557.457	A	1	0	1951
rcv	9803.033	D	1951	50	1
snd	9821.967	A	1	0	2001
rcv	9842.560	D	2501	50	1
snd	9851.484	A	1	0	2001
rcv	10010.928	D	2001	50	1
snd	10022.735	A	1	0	2051
rcv	10031.801	D	2551	50	1
snd	10041.695	A	1	0	2051
rcv	10110.703	D	2051	50	1
snd	10120.937	A	1	0	2101
rcv	10129.986	D	2601	50	1
