snd	1.164	S	0	0	0
rcv	13.416	SA	0	0	1
snd	18.012	A	1	0	1
snd	25.870	D	1	50	1
snd	30.698	D	51	50	1
drop	34.765	D	101	50	1
snd	39.687	D	151	50	1
snd	44.038	D	201	50	1
snd	48.211	D	251	50	1
snd	52.714	D	301	50	1
snd	56.849	D	351	50	1
snd	61.060	D	401	50	1
snd	65.364	D	451	50	1
snd	69.632	D	501	50	1
rcv	74.078	A	1	0	51
snd	78.853	D	551	50	1
rcv	83.195	A	1	0	101
drop	87.240	D	601	50	1
rcv	91.669	A	1	0	101
rcv	96.110	A	1	0	101
rcv	100.783	A	1	0	101
rcv	105.610	A	1	0	101
rcv	110.193	A	1	0	101
snd	114.856	D	101	50	1
rcv	119.221	A	1	0	101
rcv	123.525	A	1	0	101
rcv	127.729	A	1	0	101
rcv	131.967	A	1	0	101
snd	144.961	D	101	50	1
rcv	161.465	A	1	0	551
snd	165.707	D	651	50	1
snd	170.006	D	701	50	1
snd	174.177	D	751	50	1
snd	178.480	D	801	50	1
snd	182.698	D	851	50	1
snd	187.066	D	901	50	1
snd	191.375	D	951	50	1
snd	195.860	D	1001	50	1
snd	200.208	D	1051	50	1
rcv	204.549	A	1	0	551
rcv	208.942	A	1	0	551
rcv	213.333	A	1	0	551
rcv	217.674	A	1	0	551
rcv	222.190	A	1	0	551
drop	226.772	D	551	50	1
rcv	231.281	A	1	0	551
rcv	235.923	A	1	0	551
rcv	240.391	A	1	0	551
rcv	245.787	A	1	0	551
snd	256.966	D	551	50	1
rcv	266.841	A	1	0	601
snd	272.188	D	1101	50	1
rcv	277.582	A	1	0	601
snd	298.483	D	601	50	1
rcv	307.173	A	1	0	651
snd	311.777	D	1151	50	1
rcv	316.269	A	1	0	651
snd	336.961	D	651	50	1
rcv	342.298	A	1	0	701
snd	346.442	D	1201	50	1
rcv	351.641	A	1	0	701
snd	372.418	D	701	50	1
rcv	382.407	A	1	0	751
drop	386.949	D	1251	50	1
snd	412.422	D	751	50	1
rcv	417.778	A	1	0	801
snd	422.318	D	1301	50	1
rcv	426.544	A	1	0	801
snd	448.422	D	801	50	1
rcv	458.741	A	1	0	851
snd	463.972	D	1351	50	1
rcv	468.862	A	1	0	851
snd	489.925	D	851	50	1
rcv	498.977	A	1	0	901
snd	503.397	D	1401	50	1
rcv	507.740	A	1	0	901
snd	528.515	D	901	50	1
rcv	536.862	A	1	0	951
snd	541.461	D	1451	50	1
rcv	547.492	A	1	0	951
snd	567.422	D	951	50	1
rcv	573.536	A	1	0	1001
snd	578.280	D	1501	50	1
rcv	583.260	A	1	0	1001
snd	604.000	D	1001	50	1
rcv	612.207	A	1	0	1051
snd	616.397	D	1551	50	1
rcv	620.665	A	1	0	1051
