rcv	4553.157	S	0	0	0
snd	4557.915	SA	0	0	1
rcv	4563.116	A	1	0	1
rcv	4569.635	D	1	50	1
snd	4576.839	A	1	0	51
rcv	4583.415	D	51	50	1
snd	4593.880	A	1	0	101
rcv	4598.653	D	151	50	1
snd	4605.314	A	1	0	101
rcv	4610.607	D	201	50	1
snd	4617.038	A	1	0	101
rcv	4623.597	D	251	50	1
snd	4629.944	A	1	0	101
rcv	4636.295	D	301	50	1
snd	4642.070	A	1	0	101
rcv	4646.655	D	351	50	1
snd	4652.803	A	1	0	101
rcv	4657.396	D	401	50	1
snd	4662.451	A	1	0	101
rcv	4669.026	D	451	50	1
snd	4674.285	A	1	0	101
rcv	4679.190	D	1	50	1
rcv	4685.987	D	501	50	1
snd	4690.942	A	1	0	101
rcv	4695.187	D	551	50	1
snd	4700.308	A	1	0	101
rcv	4705.745	D	101	50	1
snd	4739.791	A	1	0	551
rcv	4744.518	D	101	50	1
rcv	4750.556	D	101	50	1
rcv	4755.889	D	101	50	1
rcv	4760.552	D	601	50	1
snd	4765.152	A	1	0	551
rcv	4770.718	D	651	50	1
snd	4775.628	A	1	0	551
rcv	4780.345	D	701	50	1
snd	4786.661	A	1	0	551
rcv	4790.978	D	751	50	1
snd	4795.809	A	1	0	551
rcv	4800.935	D	801	50	1
snd	4806.018	A	1	0	551
rcv	4810.262	D	851	50	1
snd	4816.539	A	1	0	551
rcv	4822.360	D	951	50	1
snd	4827.641	A	1	0	551
rcv	4833.327	D	1001	50	1
snd	4839.067	A	1	0	551
rcv	4843.900	D	551	50	1
snd	4850.103	A	1	0	601
rcv	4855.524	D	551	50	1
rcv	4861.660	D	551	50	1
rcv	4869.085	D	1051	50	1
snd	4875.068	A	1	0	601
rcv	4880.724	D	601	50	1
snd	4888.977	A	1	0	651
rcv	4897.685	D	1101	50	1
snd	4908.137	A	1	0	651
rcv	4914.705	D	651	50	1
snd	4927.634	A	1	0	701
rcv	4934.743	D	1151	50	1
snd	4946.055	A	1	0	701
rcv	4953.794	D	701	50	1
snd	4964.081	A	1	0	751
rcv	4973.754	D	1201	50	1
snd	4979.151	A	1	0	751
rcv	4991.915	D	751	50	1
snd	5003.005	A	1	0	801
rcv	5012.055	D	1251	50	1
snd	5024.040	A	1	0	801
rcv	5030.787	D	801	50	1
snd	5040.190	A	1	0	851
rcv	5046.193	D	1301	50	1
snd	5061.671	A	1	0	851
rcv	5067.977	D	851	50	1
snd	5075.730	A	1	0	901
rcv	5081.372	D	1351	50	1
snd	5090.110	A	1	0	901
rcv	5096.676	D	901	50	1
snd	5104.977	A	1	0	951
rcv	5110.665	D	1401	50	1
snd	5119.874	A	1	0	951
rcv	5126.030	D	951	50	1
snd	5132.063	A	1	0	1001
rcv	5141.846	D	1451	50	1
snd	5148.137	A	1	0	1001
rcv	5158.276	D	1001	50	1
snd	5169.902	A	1	0	1051
rcv	5175.468	D	1501	50	1
snd	5180.922	A	1	0	1051
rcv	5195.642	D	1051	50	1
snd	5210.863	A	1	0	1101
rcv	5220.786	D	1051	50	1
rcv	5227.945	D	1551	50	1
snd	5238.111	A	1	0	1101
rcv	5243.136	D	1101	50	1
snd	5251.754	A	1	0	1151
rcv	5260.769	D	1601	50	1
snd	5270.772	A	1	0	1151
rcv	5291.455	D	1151	50	1
snd	5304.572	A	1	0	1201
rcv	5310.068	D	1651	50	1
snd	5320.845	A	1	0	1201
rcv	5326.722	D	1201	50	1
snd	5338.552	A	1	0	1251
rcv	5343.964	D	1701	50	1
snd	5350.234	A	1	0	1251
rcv	5377.449	D	1251	50	1
snd	5384.735	A	1	0	1301
rcv	5390.307	D	1751	50	1
snd	5395.798	A	1	0	1301
rcv	5402.571	D	1301	50	1
snd	5409.897	A	1	0	1351
rcv	5414.671	D	1801	50	1
snd	5422.675	A	1	0	1351
rcv	5428.536	D	1351	50	1
snd	5440.414	A	1	0	1401
rcv	5445.114	D	1851	50	1
snd	5451.110	A	1	0	1401
rcv	5456.611	D	1401	50	1
snd	5465.496	A	1	0	1451
rcv	5472.208	D	1901	50	1
snd	5477.553	A	1	0	1451
rcv	5483.752	D	1451	50	1
snd	5490.177	A	1	0	1501
rcv	5494.994	D	1951	50	1
snd	5501.374	A	1	0	1501
rcv	5506.702	D	1501	50	1
snd	5512.515	A	1	0	1551
rcv	5518.243	D	2001	50	1
snd	5524.267	A	1	0	1551
rcv	5529.425	D	1551	50	1
snd	5539.353	A	1	0	1601
rcv	5548.495	D	1601	50	1
snd	5558.589	A	1	0	1651
rcv	5563.365	D	2101	50	1
snd	5569.774	A	1	0	1651
rcv	5574.809	D	1651	50	1
snd	5580.578	A	1	0	1701
rcv	5588.251	D	2151	50	1
snd	5593.643	A	1	0	1701
rcv	5600.752	D	1701	50	1
snd	5610.645	A	1	0	1751
rcv	5615.364	D	2201	50	1
snd	5621.569	A	1	0	1751
rcv	5675.940	D	1751	50	1
snd	5681.739	A	1	0	1801
rcv	5688.236	D	2251	50	1
snd	5693.884	A	1	0	1801
rcv	5719.990	D	1801	50	1
snd	5728.820	A	1	0	1851
rcv	5734.386	D	2301	50	1
snd	5739.283	A	1	0	1851
rcv	5744.062	D	1851	50	1
snd	5750.421	A	1	0	1901
rcv	5755.478	D	2351	50	1
snd	5760.589	A	1	0	1901
rcv	5771.778	D	1901	50	1
snd	5778.032	A	1	0	1951
rcv	5783.660	D	2401	50	1
snd	5789.848	A	1	0	1951
rcv	5794.583	D	1951	50	1
snd	5805.856	A	1	0	2001
rcv	5810.745	D	2451	50	1
snd	5816.731	A	1	0	2001
rcv	5822.699	D	2001	50	1
snd	5829.189	A	1	0	2051
rcv	5834.759	D	2501	50	1
snd	5841.271	A	1	0	2051
rcv	5845.813	D	2051	50	1
snd	5856.563	A	1	0	2101
rcv	5861.180	D	2551	50	1
snd	5867.406	A	1	0	2101
rcv	5872.696	D	2101	50	1
snd	5878.050	A	1	0	2151
rcv	5883.818	D	2601	50	1
snd	5889.371	A	1	0	2151
rcv	5894.056	D	2151	50	1
snd	5903.958	A	1	0	2201
rcv	5908.670	D	2651	50	1
snd	5913.855	A	1	0	2201
rcv	5919.849	D	2201	50	1
snd	5925.242	A	1	0	2251
rcv	5930.013	D	2701	50	1
snd	5935.961	A	1	0	2251
rcv	5969.097	D	2251	50	1
snd	5977.848	A	1	0	2301
rcv	5988.027	D	2751	50	1
snd	5993.223	A	1	0	2301
rcv	5997.890	D	2301	50	1
snd	6008.393	A	1	0	2351
rcv	6014.311	D	2801	50	1
snd	6022.634	A	1	0	2351
rcv	6028.254	D	2351	50	1
snd	6038.817	A	1	0	2401
rcv	6043.648	D	2851	50	1
snd	6048.694	A	1	0	2401
rcv	6055.156	D	2401	50	1
snd	6060.808	A	1	0	2451
rcv	6065.528	D	2901	50	1
snd	6072.212	A	1	0	2451
rcv	6077.367	D	2451	50	1
snd	6085.709	A	1	0	2501
rcv	6091.051	D	2951	50	1
snd	6096.359	A	1	0	2501
rcv	6102.878	D	2501	50	1
snd	6110.683	A	1	0	2551
rcv	6116.827	D	3001	50	1
snd	6123.236	A	1	0	2551
rcv	6129.077	D	2551	50	1
snd	6141.083	A	1	0	2601
rcv	6146.420	D	3051	50	1
snd	6154.991	A	1	0	2601
rcv	6160.514	D	2601	50	1
snd	6172.321	A	1	0	2651
rcv	6177.432	D	3101	50	1
snd	6183.346	A	1	0	2651
rcv	6188.845	D	2651	50	1
snd	6198.157	A	1	0	2701
rcv	6203.897	D	3151	50	1
snd	6209.224	A	1	0	2701
rcv	6214.058	D	2701	50	1
snd	6224.535	A	1	0	2751
rcv	6230.129	D	3201	50	1
snd	6239.830	A	1	0	2751
rcv	6246.209	D	2751	50	1
snd	6255.355	A	1	0	2801
rcv	6260.978	D	3251	50	1
snd	6298.349	A	1	0	2801
rcv	6312.958	D	2801	50	1
snd	6329.880	A	1	0	2851
rcv	6362.760	D	2801	50	1
rcv	6403.319	D	2801	50	1
rcv	6423.901	D	3301	50	1
snd	6448.992	A	1	0	2851
rcv	6472.718	D	2851	50	1
snd	6510.563	A	1	0	2901
rcv	6530.968	D	2851	50	1
rcv	6539.513	D	2851	50	1
rcv	6549.847	D	2851	50	1
rcv	6563.200	D	3351	50	1
snd	6577.284	A	1	0	2901
