rcv	25950.949	S	0	0	0
snd	25959.809	SA	0	0	1
rcv	25971.721	A	1	0	1
rcv	25982.101	D	1	50	1
snd	25992.784	A	1	0	51
rcv	26001.449	D	51	50	1
snd	26016.306	A	1	0	101
rcv	26023.764	D	151	50	1
snd	26031.780	A	1	0	101
rcv	26039.450	D	201	50	1
snd	26047.412	A	1	0	101
rcv	26055.272	D	251	50	1
snd	26066.209	A	1	0	101
rcv	26073.786	D	301	50	1
snd	26081.321	A	1	0	101
rcv	26089.408	D	351	50	1
snd	26096.980	A	1	0	101
rcv	26104.430	D	401	50	1
snd	26111.912	A	1	0	101
rcv	26121.468	D	451	50	1
snd	26128.591	A	1	0	101
rcv	26136.129	D	501	50	1
snd	26143.474	A	1	0	101
rcv	26150.318	D	551	50	1
snd	26158.014	A	1	0	101
rcv	26191.448	D	101	50	1
snd	26235.361	A	1	0	551
rcv	26242.650	D	101	50	1
rcv	26250.107	D	651	50	1
snd	26258.273	A	1	0	551
rcv	26267.689	D	701	50	1
snd	26274.964	A	1	0	551
rcv	26282.596	D	751	50	1
snd	26289.926	A	1	0	551
rcv	26297.642	D	801	50	1
snd	26305.709	A	1	0	551
rcv	26313.497	D	851	50	1
snd	26321.384	A	1	0	551
rcv	26329.132	D	901	50	1
snd	26336.770	A	1	0	551
rcv	26345.755	D	951	50	1
snd	26353.671	A	1	0	551
rcv	26362.132	D	1001	50	1
snd	26369.746	A	1	0	551
rcv	26377.114	D	1051	50	1
snd	26385.822	A	1	0	551
rcv	26442.172	D	551	50	1
snd	26459.759	A	1	0	601
rcv	26468.229	D	1101	50	1
snd	26476.124	A	1	0	601
rcv	26508.213	D	551	50	1
rcv	26565.671	D	601	50	1
snd	26582.655	A	1	0	651
rcv	26590.348	D	1151	50	1
snd	26598.146	A	1	0	651
rcv	26628.102	D	651	50	1
snd	26645.799	A	1	0	701
rcv	26660.055	D	1201	50	1
snd	26668.165	A	1	0	701
rcv	26747.557	D	701	50	1
snd	26757.848	A	1	0	751
rcv	26772.012	D	1251	50	1
snd	26781.492	A	1	0	751
rcv	26812.018	D	751	50	1
snd	26821.570	A	1	0	801
rcv	26829.967	D	1301	50	1
snd	26838.640	A	1	0	801
rcv	26869.911	D	801	50	1
snd	26879.536	A	1	0	851
rcv	26887.300	D	1351	50	1
snd	26896.047	A	1	0	851
rcv	26925.229	D	851	50	1
snd	26941.382	A	1	0	901
rcv	26950.024	D	1401	50	1
snd	26957.438	A	1	0	901
rcv	26987.890	D	901	50	1
snd	26997.671	A	1	0	951
rcv	27005.949	D	1451	50	1
snd	27014.899	A	1	0	951
rcv	27050.852	D	951	50	1
snd	27060.620	A	1	0	1001
rcv	27068.659	D	1501	50	1
snd	27081.027	A	1	0	1001
rcv	27101.478	D	1001	50	1
snd	27118.177	A	1	0	1051
rcv	27126.678	D	1551	50	1
snd	27134.810	A	1	0	1051
rcv	27163.684	D	1051	50	1
snd	27174.109	A	1	0	1101
rcv	27186.490	D	1601	50	1
snd	27198.870	A	1	0	1101
rcv	27227.754	D	1101	50	1
snd	27239.328	A	1	0	1151
rcv	27251.697	D	1651	50	1
snd	27260.831	A	1	0	1151
rcv	27291.744	D	1151	50	1
snd	27303.263	A	1	0	1201
rcv	27316.439	D	1701	50	1
snd	27325.816	A	1	0	1201
rcv	27356.514	D	1201	50	1
snd	27373.145	A	1	0	1251
rcv	27382.608	D	1751	50	1
snd	27390.439	A	1	0	1251
rcv	27461.291	D	1251	50	1
snd	27472.080	A	1	0	1301
rcv	27492.355	D	1801	50	1
snd	27500.723	A	1	0	1301
rcv	27532.364	D	1301	50	1
snd	27548.334	A	1	0	1351
rcv	27556.636	D	1851	50	1
snd	27566.339	A	1	0	1351
rcv	27636.852	D	1351	50	1
snd	27647.385	A	1	0	1401
rcv	27660.325	D	1901	50	1
snd	27671.955	A	1	0	1401
rcv	27700.278	D	1401	50	1
snd	27716.151	A	1	0	1451
rcv	27724.135	D	1951	50	1
snd	27732.917	A	1	0	1451
rcv	27764.200	D	1451	50	1
snd	27783.398	A	1	0	1501
rcv	27793.101	D	2001	50	1
snd	27806.391	A	1	0	1501
rcv	27823.718	D	1501	50	1
snd	27848.945	A	1	0	1551
rcv	27868.523	D	2051	50	1
snd	27883.199	A	1	0	1551
rcv	27918.865	D	1551	50	1
snd	27944.695	A	1	0	1601
rcv	27955.926	D	2101	50	1
snd	27967.046	A	1	0	1601
rcv	27995.956	D	1601	50	1
snd	28015.440	A	1	0	1651
rcv	28025.208	D	2151	50	1
snd	28038.227	A	1	0	1651
rcv	28057.013	D	1651	50	1
snd	28068.657	A	1	0	1701
rcv	28118.586	D	1701	50	1
snd	28137.891	A	1	0	1751
rcv	28155.842	D	2251	50	1
snd	28164.842	A	1	0	1751
rcv	28195.833	D	1751	50	1
snd	28214.415	A	1	0	1801
rcv	28222.732	D	2301	50	1
snd	28231.602	A	1	0	1801
rcv	28259.815	D	1801	50	1
snd	28270.742	A	1	0	1851
rcv	28279.428	D	2351	50	1
snd	28287.703	A	1	0	1851
rcv	28426.849	D	1851	50	1
snd	28464.117	A	1	0	1901
rcv	28484.392	D	2401	50	1
snd	28502.254	A	1	0	1901
rcv	28581.861	D	1901	50	1
snd	28592.893	A	1	0	1951
rcv	28603.554	D	2451	50	1
snd	28612.333	A	1	0	1951
rcv	28643.590	D	1951	50	1
snd	28660.333	A	1	0	2001
rcv	28670.237	D	2501	50	1
snd	28680.176	A	1	0	2001
rcv	28700.878	D	2001	50	1
snd	28711.384	A	1	0	2051
rcv	28723.041	D	2551	50	1
snd	28732.867	A	1	0	2051
rcv	28760.590	D	2051	50	1
snd	28771.649	A	1	0	2101
rcv	28782.545	D	2601	50	1
snd	28790.982	A	1	0	2101
rcv	28818.503	D	2101	50	1
snd	28830.282	A	1	0	2151
rcv	28843.537	D	2651	50	1
snd	28852.903	A	1	0	2151
rcv	28883.483	D	2101	50	1
rcv	28942.156	D	2151	50	1
snd	28961.779	A	1	0	2201
rcv	28971.448	D	2701	50	1
