snd	1.198	S	0	0	0
rcv	8.186	SA	0	0	1
snd	12.546	A	1	0	1
snd	17.334	D	1	50	1
snd	22.166	D	51	50	1
drop	26.809	D	101	50	1
snd	32.474	D	151	50	1
snd	37.799	D	201	50	1
snd	42.051	D	251	50	1
snd	46.847	D	301	50	1
snd	51.731	D	351	50	1
snd	56.294	D	401	50	1
snd	60.626	D	451	50	1
rcv	65.592	A	1	0	51
snd	70.401	D	501	50	1
rcv	74.957	A	1	0	101
snd	79.589	D	551	50	1
rcv	84.045	A	1	0	101
rcv	88.486	A	1	0	101
rcv	92.904	A	1	0	101
drop	97.284	D	101	50	1
rcv	101.681	A	1	0	101
rcv	105.874	A	1	0	101
rcv	110.379	A	1	0	101
rcv	114.891	A	1	0	101
rcv	119.339	A	1	0	101
rcv	123.557	A	1	0	101
snd	181.984	D	101	50	1
rcv	252.731	A	1	0	551
snd	257.796	D	601	50	1
snd	262.950	D	651	50	1
snd	268.222	D	701	50	1
snd	273.501	D	751	50	1
snd	278.611	D	801	50	1
snd	283.625	D	851	50	1
snd	288.407	D	901	50	1
snd	293.062	D	951	50	1
snd	297.580	D	1001	50	1
snd	301.956	D	551	50	1
rcv	306.343	A	1	0	551
rcv	311.004	A	1	0	551
rcv	315.549	A	1	0	551
rcv	320.097	A	1	0	551
rcv	324.585	A	1	0	551
rcv	329.055	A	1	0	551
rcv	333.651	A	1	0	551
rcv	338.253	A	1	0	551
rcv	342.711	A	1	0	551
rcv	347.915	A	1	0	601
drop	352.301	D	1051	50	1
snd	356.513	D	601	50	1
rcv	361.890	A	1	0	651
snd	366.158	D	1101	50	1
snd	370.622	D	651	50	1
rcv	375.180	A	1	0	651
rcv	380.470	A	1	0	701
snd	384.701	D	1151	50	1
snd	389.034	D	701	50	1
rcv	393.607	A	1	0	701
rcv	399.078	A	1	0	751
snd	403.368	D	1201	50	1
snd	407.851	D	751	50	1
rcv	412.262	A	1	0	751
rcv	420.752	A	1	0	801
drop	424.975	D	1251	50	1
snd	429.023	D	801	50	1
rcv	434.489	A	1	0	851
