rcv	1562.636	S	0	0	0
snd	1567.900	SA	0	0	1
rcv	1573.591	A	1	0	1
rcv	1579.595	D	1	50	1
snd	1585.480	A	1	0	51
rcv	1591.447	D	51	50	1
snd	1602.616	A	1	0	101
rcv	1608.535	D	151	50	1
snd	1614.454	A	1	0	101
rcv	1620.589	D	201	50	1
snd	1629.460	A	1	0	101
rcv	1635.248	D	251	50	1
snd	1642.569	A	1	0	101
rcv	1648.390	D	301	50	1
snd	1654.069	A	1	0	101
rcv	1658.988	D	351	50	1
snd	1665.694	A	1	0	101
rcv	1670.969	D	401	50	1
snd	1677.825	A	1	0	101
rcv	1683.482	D	451	50	1
snd	1688.290	A	1	0	101
rcv	1694.621	D	501	50	1
snd	1699.844	A	1	0	101
rcv	1704.665	D	551	50	1
snd	1710.290	A	1	0	101
rcv	1748.298	D	101	50	1
snd	1783.397	A	1	0	551
rcv	1788.305	D	601	50	1
snd	1794.944	A	1	0	551
rcv	1800.290	D	651	50	1
snd	1807.593	A	1	0	551
rcv	1813.580	D	701	50	1
snd	1818.827	A	1	0	551
rcv	1823.935	D	751	50	1
snd	1830.261	A	1	0	551
rcv	1836.272	D	801	50	1
snd	1844.461	A	1	0	551
rcv	1850.237	D	851	50	1
snd	1855.433	A	1	0	551
rcv	1862.040	D	901	50	1
snd	1867.665	A	1	0	551
rcv	1872.938	D	951	50	1
snd	1878.821	A	1	0	551
rcv	1884.969	D	1001	50	1
snd	1891.959	A	1	0	551
rcv	1898.738	D	551	50	1
snd	1908.948	A	1	0	601
rcv	1920.334	D	601	50	1
snd	1927.352	A	1	0	651
rcv	1932.378	D	1101	50	1
snd	1937.276	A	1	0	651
rcv	1942.803	D	651	50	1
snd	1952.714	A	1	0	701
rcv	1958.466	D	1151	50	1
snd	1964.114	A	1	0	701
rcv	1968.842	D	701	50	1
snd	1975.199	A	1	0	751
rcv	1980.293	D	1201	50	1
snd	1985.356	A	1	0	751
rcv	1991.005	D	751	50	1
snd	1998.801	A	1	0	801
rcv	2009.852	D	801	50	1
snd	2019.618	A	1	0	851
rcv	2025.417	D	1301	50	1
snd	2032.007	A	1	0	851
rcv	2038.023	D	851	50	1
snd	2044.873	A	1	0	901
rcv	2049.667	D	1351	50	1
snd	2054.766	A	1	0	901
rcv	2060.317	D	901	50	1
snd	2065.568	A	1	0	951
rcv	2070.297	D	1401	50	1
snd	2076.821	A	1	0	951
rcv	2083.341	D	951	50	1
snd	2095.291	A	1	0	1001
rcv	2101.615	D	1451	50	1
snd	2109.798	A	1	0	1001
rcv	2117.283	D	1001	50	1
snd	2123.780	A	1	0	1051
rcv	2134.698	D	1501	50	1
snd	2143.044	A	1	0	1051
rcv	2149.792	D	1051	50	1
snd	2157.581	A	1	0	1101
rcv	2166.951	D	1551	50	1
snd	2177.062	A	1	0	1101
rcv	2184.280	D	1101	50	1
snd	2199.507	A	1	0	1151
rcv	2204.993	D	1601	50	1
snd	2216.029	A	1	0	1151
rcv	2222.255	D	1151	50	1
snd	2230.994	A	1	0	1201
rcv	2236.885	D	1651	50	1
snd	2244.964	A	1	0	1201
rcv	2252.967	D	1201	50	1
snd	2260.835	A	1	0	1251
rcv	2265.671	D	1701	50	1
snd	2271.746	A	1	0	1251
rcv	2277.977	D	1251	50	1
snd	2285.697	A	1	0	1301
rcv	2292.413	D	1751	50	1
snd	2299.933	A	1	0	1301
rcv	2308.264	D	1301	50	1
snd	2316.864	A	1	0	1351
rcv	2322.448	D	1801	50	1
snd	2369.266	A	1	0	1351
rcv	2437.293	D	1351	50	1
snd	2443.655	A	1	0	1401
rcv	2448.604	D	1851	50	1
snd	2454.196	A	1	0	1401
rcv	2460.171	D	1401	50	1
snd	2470.417	A	1	0	1451
rcv	2477.080	D	1901	50	1
snd	2482.897	A	1	0	1451
rcv	2561.794	D	1451	50	1
snd	2575.383	A	1	0	1501
rcv	2581.635	D	1951	50	1
snd	2594.027	A	1	0	1501
rcv	2600.879	D	1501	50	1
snd	2616.914	A	1	0	1551
rcv	2629.744	D	2001	50	1
snd	2636.910	A	1	0	1551
rcv	2647.699	D	1551	50	1
snd	2658.841	A	1	0	1601
rcv	2668.764	D	2051	50	1
snd	2680.778	A	1	0	1601
rcv	2691.613	D	1601	50	1
snd	2707.296	A	1	0	1651
rcv	2718.969	D	2101	50	1
snd	2730.688	A	1	0	1651
rcv	2736.049	D	1651	50	1
snd	2744.535	A	1	0	1701
rcv	2754.876	D	2151	50	1
snd	2767.105	A	1	0	1701
rcv	2772.350	D	1701	50	1
snd	2782.505	A	1	0	1751
rcv	2787.477	D	2201	50	1
snd	2793.511	A	1	0	1751
rcv	2798.991	D	1751	50	1
snd	2804.781	A	1	0	1801
rcv	2815.478	D	1801	50	1
snd	2824.781	A	1	0	1851
rcv	2830.296	D	2301	50	1
snd	2835.420	A	1	0	1851
rcv	2840.835	D	1851	50	1
snd	2847.345	A	1	0	1901
rcv	2852.273	D	2351	50	1
snd	2857.916	A	1	0	1901
rcv	2863.480	D	1901	50	1
snd	2869.201	A	1	0	1951
rcv	2874.519	D	2401	50	1
snd	2880.167	A	1	0	1951
rcv	3041.386	D	1951	50	1
snd	3052.110	A	1	0	2001
rcv	3058.400	D	2451	50	1
snd	3064.382	A	1	0	2001
rcv	3144.372	D	2001	50	1
snd	3154.744	A	1	0	2051
rcv	3160.314	D	2501	50	1
snd	3165.631	A	1	0	2051
rcv	3170.821	D	2051	50	1
snd	3177.588	A	1	0	2101
rcv	3182.821	D	2551	50	1
snd	3187.983	A	1	0	2101
rcv	3193.749	D	2101	50	1
snd	3202.838	A	1	0	2151
rcv	3208.551	D	2601	50	1
snd	3214.495	A	1	0	2151
rcv	3219.337	D	2151	50	1
snd	3229.306	A	1	0	2201
rcv	3234.139	D	2651	50	1
snd	3239.388	A	1	0	2201
rcv	3244.971	D	2201	50	1
snd	3254.210	A	1	0	2251
rcv	3261.317	D	2701	50	1
snd	3266.514	A	1	0	2251
rcv	3271.642	D	2251	50	1
snd	3279.067	A	1	0	2301
rcv	3287.241	D	2751	50	1
snd	3301.659	A	1	0	2301
rcv	3313.599	D	2301	50	1
snd	3330.366	A	1	0	2351
rcv	3355.564	D	2801	50	1
snd	3365.353	A	1	0	2351
rcv	3385.158	D	2351	50	1
snd	3406.399	A	1	0	2401
rcv	3414.417	D	2851	50	1
snd	3420.451	A	1	0	2401
rcv	3426.702	D	2401	50	1
snd	3433.524	A	1	0	2451
rcv	3455.407	D	2901	50	1
snd	3463.712	A	1	0	2451
rcv	3471.261	D	2451	50	1
snd	3484.292	A	1	0	2501
rcv	3497.602	D	2501	50	1
snd	3508.289	A	1	0	2551
rcv	3514.365	D	3001	50	1
snd	3519.693	A	1	0	2551
rcv	3527.310	D	2551	50	1
snd	3537.250	A	1	0	2601
rcv	3546.769	D	3051	50	1
snd	3554.115	A	1	0	2601
rcv	3563.466	D	2601	50	1
snd	3575.017	A	1	0	2651
rcv	3581.012	D	3101	50	1
snd	3590.868	A	1	0	2651
rcv	3597.520	D	2651	50	1
